,user,#_messages,#_messages_as_percentage_of_total,mean,time_delta,programming_language,time_delta_s
14657,Mitica,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:05:54.701000,python,0.004105335648148148
14658,Mitko,12.0,1.5944360559391945e-06,1.0,73 days 16:28:32.724000,python,73.68648986111111
14659,Mitra,10.0,1.3286967132826622e-06,0.8333333333333334,183 days 10:13:13.795000,python,183.4258541087963
14660,Mitsuki,2.0,2.657393426565324e-07,0.16666666666666666,225 days 23:07:37.909000,python,225.96363320601853
14661,Mitxel,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:06.993000,python,8.09375e-05
14662,Mitzi,176.0,2.3385062153774854e-05,14.666666666666666,82 days 20:49:15.214000,python,82.86753719907408
14663,Mitzy,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:05:32.671000,python,0.003850358796296296
14664,Miura,20.0,2.6573934265653244e-06,1.6666666666666667,0 days 02:05:03.629000,python,0.08684755787037036
14666,Miyani,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:02:08.539000,python,0.0014877199074074074
14667,Miyanna,113.0,1.5014272860094083e-05,9.416666666666666,1 days 00:45:40.535000,python,1.0317191550925926
14668,Miyla,58.0,7.70644093703944e-06,4.833333333333333,8 days 14:20:33.419000,python,8.597609016203704
14669,Miylah,16.0,2.1259147412522594e-06,1.3333333333333333,88 days 11:25:25.274000,python,88.47598696759259
14670,Miyoko,110.0,1.4615663846109283e-05,9.166666666666666,28 days 10:40:29.044000,python,28.444780601851853
14671,Miyonna,11.0,1.4615663846109284e-06,0.9166666666666666,39 days 15:42:40.939000,python,39.654640497685186
14672,Miyuki,3.0,3.9860901398479863e-07,0.25,1 days 00:35:54.600000,python,1.0249375
14673,Mizael,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:04:16.346000,python,0.0029669675925925927
14674,Mizuki,6.0,7.972180279695973e-07,0.5,1 days 06:43:40.961000,python,1.2803351967592593
14675,Mj,22.0,2.9231327692218568e-06,1.8333333333333333,121 days 19:06:12.933000,python,121.79598302083333
14676,Mjid,189.0,2.5112367881042316e-05,15.75,6 days 22:14:32.982000,python,6.926770625
14677,Moana,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:03:29.977000,python,0.002430289351851852
14678,Moani,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:20.680000,python,0.00023935185185185184
14679,Moanna,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:31.279000,python,0.0010564699074074074
14680,Moataz,40.0,5.314786853130649e-06,3.3333333333333335,31 days 10:41:48.418000,python,31.445699282407407
14681,Moazzam,3.0,3.9860901398479863e-07,0.25,0 days 00:00:25.431000,python,0.00029434027777777775
14684,Modou,63.0,8.370789293680771e-06,5.25,20 days 12:41:53.258000,python,20.52908863425926
14685,Mofadal,10.0,1.3286967132826622e-06,0.8333333333333334,0 days 00:12:57.621000,python,0.009000243055555555
14686,Mogens,45.0,5.97913520977198e-06,3.75,2 days 19:53:44.108000,python,2.8289827314814815
14687,Moha,8.0,1.0629573706261297e-06,0.6666666666666666,22 days 21:42:21.293000,python,22.904413113425925
14688,Mohab,37.0,4.91617783914585e-06,3.0833333333333335,26 days 02:13:46.045000,python,26.09289403935185
14689,Mohamad,13.0,1.7273057272674607e-06,1.0833333333333333,206 days 10:28:20.145000,python,206.43634427083333
14690,Mohamadi,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:11:17.123000,python,0.007837071759259259
14691,Mohamed,89.0,1.1825400748215694e-05,7.416666666666667,109 days 04:58:37.598000,python,109.20737960648148
14692,Mohamedamin,6.0,7.972180279695973e-07,0.5,91 days 07:28:27.680000,python,91.31143148148148
14693,Mohamedi,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:03:32.768000,python,0.0024625925925925926
14694,Mohamedou,12.0,1.5944360559391945e-06,1.0,21 days 08:57:18.540000,python,21.37313125
14695,Mohamet,3.0,3.9860901398479863e-07,0.25,17 days 20:54:17.763000,python,17.87103892361111
14697,Mohammadi,8.0,1.0629573706261297e-06,0.6666666666666666,97 days 19:01:24.057000,python,97.7926395486111
14698,Mohammadine,3.0,3.9860901398479863e-07,0.25,0 days 01:09:24.618000,python,0.048201597222222226
14699,Mohammadyousuf,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:00:28.651000,python,0.0003316087962962963
14700,Mohammed,125.0,1.6608708916033275e-05,10.416666666666666,36 days 08:00:59.602000,python,36.334023171296295
14701,Mohamud,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:01:12.808000,python,0.0008426851851851851
14702,Mohan,28.0,3.720350797191454e-06,2.3333333333333335,70 days 06:46:55.094000,python,70.28258210648148
14703,Mohanad,3.0,3.9860901398479863e-07,0.25,0 days 21:34:22.194000,python,0.8988679861111111
14704,Mohand,18.0,2.3916540839087917e-06,1.5,87 days 11:56:33.182000,python,87.49760627314815
14705,Mohatar,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:04:58.731000,python,0.003457534722222222
14706,Mohid,10.0,1.3286967132826622e-06,0.8333333333333334,5 days 05:12:25.113000,python,5.216957326388889
14707,Mohinder,115.0,1.5280012202750616e-05,9.583333333333334,112 days 01:34:42.873000,python,112.06577399305556
14708,Mohit,51.0,6.776353237741577e-06,4.25,121 days 07:32:36.796000,python,121.31431476851851
14710,Mohsen,54.0,7.174962251726376e-06,4.5,225 days 13:09:31.053000,python,225.5482760763889
14711,Mohsine,22.0,2.9231327692218568e-06,1.8333333333333333,0 days 00:58:52.696000,python,0.04088768518518519
14712,Mohssen,20.0,2.6573934265653244e-06,1.6666666666666667,1 days 11:20:40.188000,python,1.472687361111111
14713,Moira,7.0,9.300876992978635e-07,0.5833333333333334,0 days 05:27:50.185000,python,0.22766417824074073
14714,Moise,20.0,2.6573934265653244e-06,1.6666666666666667,40 days 08:16:16.724000,python,40.344638009259256
14715,Moises,26.0,3.4546114545349214e-06,2.1666666666666665,41 days 05:13:54.620000,python,41.21799328703704
14716,Mokhtar,53.0,7.042092580398109e-06,4.416666666666667,79 days 11:45:16.458000,python,79.48977381944445
14717,Moksh,120.0,1.5944360559391946e-05,10.0,158 days 02:02:35.248000,python,158.0851301851852
14718,Moksha,2.0,2.657393426565324e-07,0.16666666666666666,9 days 21:56:23.710000,python,9.914163310185184
14720,Mollie,27.0,3.587481125863188e-06,2.25,72 days 07:07:40.322000,python,72.2969944675926
14721,Molly,17.0,2.2587844125805255e-06,1.4166666666666667,18 days 17:20:32.547000,python,18.722598923611113
14722,Moloud,4.0,5.314786853130648e-07,0.3333333333333333,14 days 09:26:23.004000,python,14.393321805555555
14723,Momar,48.0,6.377744223756778e-06,4.0,135 days 01:59:36.778000,python,135.0830645601852
14724,Momchil,16.0,2.1259147412522594e-06,1.3333333333333333,239 days 09:58:39.244000,python,239.41573199074074
14725,Momina,264.0,3.507759323066228e-05,22.0,84 days 00:37:52.042000,python,84.02629678240741
14726,Momodou,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:38.538000,python,0.0004460416666666667
14727,Mona,8.0,1.0629573706261297e-06,0.6666666666666666,4 days 01:27:17.052000,python,4.060614027777778
14728,Monaim,35.0,4.650438496489318e-06,2.9166666666666665,121 days 03:56:58.218000,python,121.16456270833334
14729,Moncler,2.0,2.657393426565324e-07,0.16666666666666666,21 days 03:49:16.326000,python,21.159216736111112
14730,Monday,12.0,1.5944360559391945e-06,1.0,275 days 04:08:24.108000,python,275.17250125
14733,Money,3.0,3.9860901398479863e-07,0.25,8 days 05:52:44.829000,python,8.244963298611111
14734,Monica,28.0,3.720350797191454e-06,2.3333333333333335,41 days 16:21:51.360000,python,41.681844444444444
14735,Monika,911.0,0.00012104427058005053,75.91666666666667,183 days 02:04:41.579000,python,183.08659234953703
14737,Monse,39.0,5.181917181802382e-06,3.25,0 days 00:47:51.168000,python,0.033231111111111114
14738,Monsef,4.0,5.314786853130648e-07,0.3333333333333333,7 days 13:40:42.325000,python,7.56993431712963
14739,Monserrate,6.0,7.972180279695973e-07,0.5,4 days 04:37:50.380000,python,4.192944212962963
14740,Monsif,87.0,1.155966140555916e-05,7.25,51 days 23:53:54.374000,python,51.99576821759259
14741,Monta,67.0,8.902267978993837e-06,5.583333333333333,66 days 02:10:35.691000,python,66.09069086805556
14742,Montana,23.0,3.056002440550123e-06,1.9166666666666667,4 days 20:43:01.260000,python,4.863209027777778
14743,Montavious,26.0,3.4546114545349214e-06,2.1666666666666665,157 days 04:12:02.279000,python,157.17502637731482
14745,Monte,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:01:45.772000,python,0.001224212962962963
14746,Montel,65.0,8.636528636337304e-06,5.416666666666667,81 days 04:22:14.177000,python,81.18210853009259
14748,Montrell,57.0,7.573571265711174e-06,4.75,109 days 20:12:07.844000,python,109.8417574537037
14749,Montserrat,39.0,5.181917181802382e-06,3.25,253 days 02:21:20.103000,python,253.09814934027779
14750,Montserrath,2.0,2.657393426565324e-07,0.16666666666666666,75 days 16:42:27.269000,python,75.69614894675927
14751,Monty,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:16:54.751000,python,0.011744803240740741
14752,Moon,6.0,7.972180279695973e-07,0.5,0 days 00:09:12.385000,python,0.0063933449074074075
14753,Moosa,3.0,3.9860901398479863e-07,0.25,0 days 00:02:12.580000,python,0.0015344907407407408
14754,Mor,12.0,1.5944360559391945e-06,1.0,213 days 06:30:51.211000,python,213.27142605324073
14755,Mora,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:41.809000,python,0.00048390046296296294
14756,Morad,24.0,3.188872111878389e-06,2.0,33 days 08:57:13.041000,python,33.373067604166664
14757,Mordekai,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:07:09.723000,python,0.004973645833333333
14758,Mordy,5.0,6.643483566413311e-07,0.4166666666666667,11 days 02:57:14.446000,python,11.12308386574074
14759,Morea,26.0,3.4546114545349214e-06,2.1666666666666665,0 days 00:48:12.586000,python,0.03347900462962963
14760,Moremi,3.0,3.9860901398479863e-07,0.25,160 days 00:22:34.263000,python,160.01567434027777
14761,Morena,20.0,2.6573934265653244e-06,1.6666666666666667,6 days 17:30:29.043000,python,6.7295028125
14763,Morgan,42.0,5.580526195787181e-06,3.5,27 days 14:53:38.491000,python,27.620584386574073
14764,Morgana,29.0,3.85322046851972e-06,2.4166666666666665,39 days 10:33:17.971000,python,39.43979133101852
14765,Moria,3.0,3.9860901398479863e-07,0.25,0 days 00:02:10.577000,python,0.0015113078703703703
14766,Moriya,4.0,5.314786853130648e-07,0.3333333333333333,0 days 03:45:25.583000,python,0.15654609953703705
14768,Moro,20.0,2.6573934265653244e-06,1.6666666666666667,5 days 19:41:07.396000,python,5.820224490740741
14770,Moroni,64.0,8.503658965009038e-06,5.333333333333333,62 days 04:42:57.905000,python,62.19650353009259
14771,Morris,7.0,9.300876992978635e-07,0.5833333333333334,104 days 15:44:25.235000,python,104.65584762731481
14773,Mory,140.0,1.860175398595727e-05,11.666666666666666,217 days 08:54:52.579000,python,217.37144188657408
14774,Mose,85.0,1.1293922062902629e-05,7.083333333333333,255 days 08:23:14.229000,python,255.34947024305555
14775,Moses,4.0,5.314786853130648e-07,0.3333333333333333,26 days 09:03:52.779000,python,26.377694201388888
14776,Moshe,3.0,3.9860901398479863e-07,0.25,0 days 00:03:22.341000,python,0.0023419097222222222
14777,Mosheh,30.0,3.9860901398479865e-06,2.5,36 days 06:05:14.758000,python,36.25364303240741
14779,Mosie,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:48.920000,python,0.0012606481481481481
14780,Moslim,5.0,6.643483566413311e-07,0.4166666666666667,192 days 11:21:07.209000,python,192.47300010416666
14781,Mossaab,4.0,5.314786853130648e-07,0.3333333333333333,99 days 17:15:01.411000,python,99.71876633101851
14782,Mostafa,88.0,1.1692531076887427e-05,7.333333333333333,29 days 05:32:09.219000,python,29.230662256944445
14783,Mostapha,4.0,5.314786853130648e-07,0.3333333333333333,92 days 19:19:26.694000,python,92.80517006944444
14784,Mostefa,5.0,6.643483566413311e-07,0.4166666666666667,169 days 11:14:22.541000,python,169.46831644675925
14785,Motley,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:02.259000,python,0.0007205902777777778
14786,Mouaad,10.0,1.3286967132826622e-06,0.8333333333333334,0 days 12:13:50.180000,python,0.5096085648148149
14787,Mouad,9.0,1.1958270419543959e-06,0.75,106 days 17:52:39.080000,python,106.74489675925926
14788,Mouctar,64.0,8.503658965009038e-06,5.333333333333333,170 days 02:38:27.957000,python,170.1100457986111
14789,Mouhamad,11.0,1.4615663846109284e-06,0.9166666666666666,1 days 00:35:52.055000,python,1.0249080439814815
14790,Mouhamadou,2.0,2.657393426565324e-07,0.16666666666666666,0 days 20:07:00.107000,python,0.8381956828703704
14791,Mouhamed,5.0,6.643483566413311e-07,0.4166666666666667,2 days 07:34:50.877000,python,2.3158666319444445
14792,Mouhamet,182.0,2.418228018174445e-05,15.166666666666666,21 days 17:52:35.206000,python,21.744851921296295
14794,Mouhsin,44.0,5.8462655384437135e-06,3.6666666666666665,89 days 11:33:39.918000,python,89.4817120138889
14795,Mouhsine,9.0,1.1958270419543959e-06,0.75,263 days 18:05:34.925000,python,263.75387644675925
14796,Mouhssin,39.0,5.181917181802382e-06,3.25,170 days 08:17:35.825000,python,170.3455535300926
14797,Moukhtar,243.0,3.228733013276869e-05,20.25,189 days 18:15:08.657000,python,189.76051686342592
14798,Moulaye,47.0,6.244874552428512e-06,3.9166666666666665,137 days 15:01:43.545000,python,137.6261984375
14799,Mouloud,3.0,3.9860901398479863e-07,0.25,0 days 00:00:55.936000,python,0.0006474074074074074
14800,Moumen,11.0,1.4615663846109284e-06,0.9166666666666666,62 days 10:15:51.866000,python,62.42768363425926
14802,Mounir,54.0,7.174962251726376e-06,4.5,221 days 20:22:05.624000,python,221.8486762037037
14803,Mounsef,23.0,3.056002440550123e-06,1.9166666666666667,8 days 02:30:11.363000,python,8.10429818287037
14804,Mountaga,77.0,1.0230964692276498e-05,6.416666666666667,0 days 01:35:06.275000,python,0.06604484953703704
14806,Mourad,48.0,6.377744223756778e-06,4.0,199 days 06:28:57.584000,python,199.27011092592593
14807,Mourtalla,9.0,1.1958270419543959e-06,0.75,3 days 16:52:07.505000,python,3.702864641203704
14808,Mourya,12.0,1.5944360559391945e-06,1.0,51 days 00:31:41.482000,python,51.02200789351852
14809,Mousa,7.0,9.300876992978635e-07,0.5833333333333334,34 days 06:56:23.382000,python,34.28915951388889
14811,Moustafa,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:38.290000,python,0.00044317129629629627
14812,Moustapha,32.0,4.251829482504519e-06,2.6666666666666665,204 days 23:28:50.430000,python,204.97836145833332
14813,Mowgli,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:01:18.204000,python,0.0009051388888888889
14814,Mox,51.0,6.776353237741577e-06,4.25,13 days 18:39:47.891000,python,13.777637627314816
14815,Moxon,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:04:26.286000,python,0.003082013888888889
14816,Moyinoluwa,68.0,9.035137650322102e-06,5.666666666666667,7 days 02:43:14.467000,python,7.113361886574074
14817,Mozzy,288.0,3.826646534254067e-05,24.0,27 days 19:01:33.576000,python,27.792749722222222
14818,Mrabih,87.0,1.155966140555916e-05,7.25,72 days 18:59:00.553000,python,72.79097862268519
14819,Msgana,21.0,2.7902630978935906e-06,1.75,6 days 11:30:17.052000,python,6.479364027777778
14820,Muaad,7.0,9.300876992978635e-07,0.5833333333333334,0 days 01:48:34.691000,python,0.07540151620370371
14821,Muaaz,6.0,7.972180279695973e-07,0.5,45 days 05:15:25.814000,python,45.219048773148145
14822,Muad,6.0,7.972180279695973e-07,0.5,42 days 20:12:19.964000,python,42.84189773148148
14823,Muadh,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:21:12.175000,python,0.014724247685185186
14824,Muaz,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:07:19.119000,python,0.005082395833333334
14825,Mubashar,26.0,3.4546114545349214e-06,2.1666666666666665,0 days 08:06:49.321000,python,0.3380708449074074
14826,Mubashir,874.0,0.00011612809274090467,72.83333333333333,45 days 06:42:02.268000,python,45.279192916666666
14827,Mubina,96.0,1.2755488447513556e-05,8.0,124 days 15:28:04.224000,python,124.64449333333333
14828,Mucaad,431.0,5.726682834248274e-05,35.916666666666664,27 days 15:03:11.285000,python,27.62721394675926
14831,Mudasir,2.0,2.657393426565324e-07,0.16666666666666666,47 days 22:38:20.340000,python,47.94329097222222
14832,Mudassar,17.0,2.2587844125805255e-06,1.4166666666666667,0 days 00:26:50.538000,python,0.01864048611111111
14833,Muhamad,9.0,1.1958270419543959e-06,0.75,139 days 14:02:06.109000,python,139.58479292824074
14834,Muhamadou,16.0,2.1259147412522594e-06,1.3333333333333333,14 days 12:24:53.707000,python,14.517288275462963
14835,Muhamed,30.0,3.9860901398479865e-06,2.5,193 days 02:28:15.930000,python,193.1029621527778
14836,Muhammad,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:04:02.928000,python,0.0028116666666666667
14837,Muhammadamin,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 12:27:26.563000,python,0.5190574421296297
14839,Muhammadou,14.0,1.860175398595727e-06,1.1666666666666667,69 days 01:54:47.196000,python,69.07971291666667
14840,Muhammadyusuf,108.0,1.4349924503452752e-05,9.0,28 days 19:06:49.436000,python,28.79640550925926
14841,Muhammed,37.0,4.91617783914585e-06,3.0833333333333335,176 days 20:14:09.513000,python,176.84316565972222
14842,Muhanad,8.0,1.0629573706261297e-06,0.6666666666666666,76 days 00:12:14.949000,python,76.00850635416667
14843,Mujahid,92.0,1.2224009762200492e-05,7.666666666666667,139 days 23:03:48.511000,python,139.96097813657408
14844,Mukesh,19.0,2.5245237552370583e-06,1.5833333333333333,0 days 00:09:39.354000,python,0.006705486111111111
14845,Mukhtar,3.0,3.9860901398479863e-07,0.25,0 days 00:00:20.020000,python,0.00023171296296296297
14846,Muktar,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:07:16.188000,python,0.005048472222222222
14847,Mukund,210.0,2.7902630978935904e-05,17.5,65 days 22:01:19.144000,python,65.91758268518518
14848,Mulan,3.0,3.9860901398479863e-07,0.25,0 days 00:02:13.512000,python,0.0015452777777777778
14850,Mumtaz,15.0,1.9930450699239932e-06,1.25,0 days 00:14:07.127000,python,0.009804710648148147
14851,Muna,130.0,1.7273057272674608e-05,10.833333333333334,6 days 07:51:02.949000,python,6.3271174652777775
14852,Munawar,4.0,5.314786853130648e-07,0.3333333333333333,10 days 00:02:15.456000,python,10.001567777777778
14854,Munir,63.0,8.370789293680771e-06,5.25,113 days 08:38:48.022000,python,113.36027803240741
14855,Munira,14.0,1.860175398595727e-06,1.1666666666666667,0 days 00:53:05.026000,python,0.03686372685185185
